Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,height,width,distortion_model,D_0,D_1,D_2,D_3,D_4,K_0,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,binning_x,binning_y,roi.x_offset,roi.y_offset,roi.height,roi.width,roi.do_rectify
1728711284.455913,7987,1728711284,394437075,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.5218618,7988,1728711284,461157084,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.5911832,7989,1728711284,527876854,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.6576705,7990,1728711284,594596863,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.7247229,7991,1728711284,661316633,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.7916646,7992,1728711284,728036642,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.8582237,7993,1728711284,794756651,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.9254522,7994,1728711284,861477375,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711284.9926465,7995,1728711284,928196907,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.0587378,7996,1728711284,994916916,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.1265595,7997,1728711285,61636686,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.192117,7998,1728711285,128356457,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.2585056,7999,1728711285,195076227,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.324873,8000,1728711285,261795998,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.3916075,8001,1728711285,328515291,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.4587746,8002,1728711285,395240784,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.5250819,8003,1728711285,461965084,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.591743,8004,1728711285,528689384,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.658224,8005,1728711285,595413923,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.725518,8006,1728711285,662138462,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.792028,8007,1728711285,728862762,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.8591707,8008,1728711285,795587301,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.925948,8009,1728711285,862312078,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711285.992482,8010,1728711285,929037809,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.0584848,8011,1728711285,995762348,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.1254418,8012,1728711286,62487364,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.1922123,8013,1728711286,129212141,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.2589643,8014,1728711286,195936918,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.325279,8015,1728711286,262662172,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.3923824,8016,1728711286,329386950,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.458853,8017,1728711286,396110773,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.5275552,8018,1728711286,462836027,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.5913491,8019,1728711286,529559851,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.6582513,8020,1728711286,596283913,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.7250462,8021,1728711286,663007975,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.7913806,8022,1728711286,729732275,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.858107,8023,1728711286,796456337,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.9247608,8024,1728711286,863180399,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711286.9914505,8025,1728711286,929904461,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711287.0581317,8026,1728711286,996629953,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
1728711287.1248164,8027,1728711287,63354254,camera_color_optical_frame,480,640,plumb_bob,-0.05551962926983833,0.06743203103542328,-0.00011596848344197497,0.00016109277203213423,-0.02195647917687893,386.225341796875,0.0,329.5455322265625,0.0,385.2564392089844,244.97164916992188,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.225341796875,0.0,329.5455322265625,0.0,0.0,385.2564392089844,244.97164916992188,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,False
