Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1728711296.8586135,28472,1728711296,858044433,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5688825249671936,-1.103804588317871,1.190627932548523,0.772476315498352,2.3698718547821045,0.1274622976779937,-1.9571236371994016,-0.213524654507637,-0.0214688833802938,0.0899501666426658,0.0537920482456684,0.027666438370943,0.1398730278015136,0.0200650170445442,-0.6246315240859985,9.797812461853027,-11.320265769958496,6.849696159362793,-1.0697675943374634,0.2075803577899933,0.2119539082050323
1728711296.8791263,28473,1728711296,878258153,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5730300545692444,-1.1042494773864746,1.192275047302246,0.7734963893890381,2.370462417602539,0.1301352530717849,-1.9565867185592647,-0.2134561687707901,-0.0222221761941909,0.0873821228742599,0.0526621080935001,0.02862517721951,0.1402496695518493,0.0242766160517931,-0.3857379853725433,9.924856185913086,-10.876629829406738,6.812192916870117,-1.1177582740783691,0.2308253496885299,0.0574144758284091
1728711296.8991942,28474,1728711296,897998384,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5774286985397339,-1.104725003242493,1.193899154663086,0.7745471596717834,2.37100887298584,0.133095845580101,-1.956001877784729,-0.2142779380083084,-0.0228042677044868,0.0851222351193428,0.0527648292481899,0.0286936592310667,0.1393594145774841,0.0272555518895387,-0.650885820388794,9.920539855957031,-10.923368453979492,6.8798699378967285,-1.1310832500457764,0.1560668051242828,-0.110294722020626
1728711296.919834,28475,1728711296,918744191,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.581829309463501,-1.1051487922668457,1.1957054138183594,0.7755864262580872,2.371561050415039,0.1358685195446014,-1.9554822444915767,-0.2156475633382797,-0.0228042677044868,0.0847113505005836,0.0516691282391548,0.028008846566081,0.1428862065076828,0.0273582730442285,-0.5144035220146179,9.721543312072754,-11.275028228759766,7.002380847930908,-1.02396559715271,0.1562541276216507,-0.2458803802728653
1728711296.9394393,28476,1728711296,938346294,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5859979391098022,-1.105620503425598,1.197400450706482,0.7764761447906494,2.372109651565552,0.1388904601335525,-1.955100655555725,-0.2161269336938858,-0.0227700266987085,0.0854988843202591,0.049511969089508,0.0273240320384502,0.1454200148582458,0.0244135782122612,-0.3367437720298767,9.839606285095217,-11.168619155883787,7.299659252166748,-1.0220011472702026,0.0138085549697279,-0.261019229888916
1728711296.9600134,28477,1728711296,959134832,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5903467535972595,-1.1060998439788818,1.1990783214569092,0.7774521708488464,2.372631072998047,0.1415557414293289,-1.954790115356445,-0.2147573083639145,-0.0229412298649549,0.0861152186989784,0.0480396226048469,0.0269131455570459,0.1407975256443023,0.0196541287004947,-0.3889567255973816,9.981857299804688,-11.489873886108398,7.46108865737915,-1.0699384212493896,0.3253327906131744,-0.2290336936712265
1728711296.979844,28478,1728711296,978788926,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5944923162460327,-1.106548547744751,1.2010034322738647,0.7785604596138,2.373162269592285,0.1443993598222732,-1.954515814781189,-0.2141409814357757,-0.0233863592147827,0.0883750990033149,0.0496831722557544,0.0267419423907995,0.1411399245262146,0.0156479738652706,-0.3060387670993805,9.961950302124023,-12.132546424865724,7.284344673156738,-1.006689429283142,0.04769978672266,-0.1931909471750259
1728711297.0000808,28479,1728711296,998898646,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5988104939460754,-1.1070067882537842,1.2027060985565186,0.7796438336372375,2.373685598373413,0.1472544819116592,-1.9542876482009888,-0.2134904116392135,-0.0230439528822898,0.088854469358921,0.053244199603796,0.0266734603792428,0.1398730278015136,0.0133880916982889,-0.0570514276623725,9.938655853271484,-12.019060134887695,7.120472431182861,-0.8875582814216614,0.2173835635185241,-0.1623295098543167
1728711297.020893,28480,1728711297,19717448,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6039896011352539,-1.1075897216796875,1.2045526504516602,0.7809323668479919,2.3743107318878174,0.1508861780166626,-1.95403265953064,-0.2123262286186218,-0.0232493970543146,0.0838895738124847,0.0545453429222106,0.0262625720351934,0.1454200148582458,0.011299411766231,-0.562095582485199,10.226319313049316,-11.901949882507324,7.277960300445557,-0.9014942646026612,-0.0808391124010086,-0.1101995110511779
1728711297.0401275,28481,1728711297,39325817,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6081083416938782,-1.1080422401428225,1.2061997652053833,0.7820713520050049,2.374795913696289,0.1533904075622558,-1.9538428783416748,-0.2120180577039718,-0.0232493970543146,0.0800888612866401,0.0542714186012744,0.0253723170608282,0.1404551118612289,0.0104091549292206,-0.5247161388397217,10.43596076965332,-11.947979927062988,6.9940924644470215,-0.6240907311439514,0.4044147729873657,0.0103838443756103
1728711297.0609894,28482,1728711297,60090311,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6124380230903625,-1.1084909439086914,1.207680106163025,0.7831413149833679,2.3752944469451904,0.1562340259552002,-1.9536107778549197,-0.2129083126783371,-0.0231124330312013,0.0787877216935157,0.0546823069453239,0.0255777593702077,0.1381952315568924,0.0104776369407773,-0.7506313323974609,10.333114624023438,-11.594886779785156,6.895944595336914,-0.6106592416763306,0.2250828593969345,0.0594543702900409
1728711297.080805,28483,1728711297,79677900,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6168155670166016,-1.1089301109313965,1.2092658281326294,0.784220814704895,2.3758678436279297,0.1591639220714569,-1.953342318534851,-0.2136616110801696,-0.0221536960452795,0.0782398656010627,0.0548535101115703,0.0260228887200355,0.1381267458200454,0.0117103001102805,-0.6122642755508423,10.222034454345703,-11.47462272644043,6.901871204376221,-0.6547751426696777,0.2511825561523437,0.0780953839421272
1728711297.1016402,28484,1728711297,100548974,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6210052967071533,-1.1093615293502808,1.2109283208847046,0.7853060960769653,2.376492977142334,0.1621072590351104,-1.953045129776001,-0.2146545946598053,-0.0219482518732547,0.0787192359566688,0.0537578091025352,0.0285909362137317,0.146070584654808,0.0133880916982889,-0.0449839048087596,10.29233169555664,-11.504790306091309,6.750583648681641,-0.7506746649742126,0.0267511308193206,0.0912200585007667
1728711297.1212976,28485,1728711297,120219602,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6253291964530945,-1.1098159551620483,1.212531328201294,0.7862706184387207,2.3770642280578613,0.165008395910263,-1.952677011489868,-0.2146203517913818,-0.0220852140337228,0.0811845660209655,0.0520115345716476,0.0296523962169885,0.1461390554904937,0.015819177031517,-0.5268173217773438,10.313425064086914,-11.503851890563965,6.856582164764404,-0.7923288941383362,0.1334705799818039,0.0952062681317329
1728711297.1417248,28486,1728711297,141027210,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6297202110290527,-1.1102358102798462,1.2142244577407837,0.7872255444526672,2.3776817321777344,0.16762575507164,-1.9523433446884155,-0.2147573083639145,-0.0221194550395011,0.0826226696372032,0.0497174113988876,0.0302344877272844,0.142988920211792,0.0167779140174388,-0.3278930783271789,10.200037956237791,-11.50315761566162,7.149119377136231,-0.8575555086135864,0.2313398420810699,0.1931428611278534
1728711297.1618226,28487,1728711297,160648284,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6338581442832947,-1.1107017993927002,1.2159405946731567,0.7881612181663513,2.3782894611358643,0.1705882549285888,-1.952053785324097,-0.2140724956989288,-0.0222906582057476,0.0833759680390358,0.0481423437595367,0.0298578403890132,0.1400442272424698,0.0164012685418128,-0.1737400442361831,10.149216651916504,-11.517412185668944,7.263589859008789,-0.9930263757705688,0.1070823147892952,0.2460808306932449
1728711297.1816716,28488,1728711297,180884817,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6381762623786926,-1.1111735105514526,1.2174726724624634,0.7892177700996399,2.378872394561768,0.1735641807317733,-1.951725959777832,-0.2138670533895492,-0.022701546549797,0.0823829844594001,0.0490668416023254,0.0300975255668163,0.1433313339948654,0.0158876590430736,-0.6651703715324402,10.364306449890137,-11.214337348937988,7.262271881103516,-1.131142020225525,0.0033285340759903,0.2796145677566528
1728711297.2030764,28489,1728711297,202178175,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6422988772392273,-1.111614465713501,1.2191063165664673,0.7903356552124023,2.3794150352478027,0.1764193028211593,-1.9514076709747317,-0.212976798415184,-0.0229754708707332,0.080910637974739,0.0521142594516277,0.0288306213915348,0.1461048275232315,0.0155794927850365,-0.5979838371276855,10.29315185546875,-11.033353805541992,7.177708625793457,-1.0723669528961182,-0.1617199629545211,0.3451553881168365
1728711297.222833,28490,1728711297,221804363,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.646687924861908,-1.1120842695236206,1.2208627462387085,0.7914746403694153,2.37990403175354,0.179075002670288,-1.9510183334350584,-0.2135588824748993,-0.0230439528822898,0.0820063427090644,0.0553671196103096,0.0271528288722038,0.1413111388683319,0.0172915253788232,-0.3885159194469452,10.344082832336426,-11.213254928588867,6.825943470001221,-1.037118673324585,0.2520551383495331,0.2477961480617523
1728711297.2427456,28491,1728711297,242023989,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6510636210441589,-1.1125617027282717,1.2225136756896973,0.7925944328308105,2.380364179611206,0.1819339543581009,-1.9505908489227293,-0.2145861089229583,-0.0232151560485363,0.0841977372765541,0.0565313026309013,0.0245505403727293,0.1380240321159362,0.0192432403564453,-0.5057864785194397,10.532011985778809,-11.242987632751465,6.819441318511963,-0.7789430618286133,0.0894421562552452,0.1781355589628219
1728711297.263342,28492,1728711297,262236469,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6552245616912842,-1.1130123138427734,1.2242451906204224,0.793660581111908,2.3808934688568115,0.1846126765012741,-1.950101852416992,-0.2153736352920532,-0.0232493970543146,0.0859097689390182,0.0551274344325065,0.0245505403727293,0.1370652914047241,0.0220167338848114,-0.7077205777168274,10.680791854858398,-11.121953964233398,6.841019153594971,-0.7617608904838562,0.2008721083402633,0.1460178941488266
1728711297.2835054,28493,1728711297,282456806,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6596328020095825,-1.1134878396987915,1.2261683940887451,0.7947017550468445,2.3813843727111816,0.1876211911439895,-1.9496358633041384,-0.2154763638973236,-0.023420600220561,0.0883066207170486,0.0533811636269092,0.0247217435389757,0.1425780355930328,0.0232151560485363,0.0035542373079806,10.818979263305664,-11.796741485595703,6.687291145324707,-0.6855141520500183,0.0132486233487725,0.0440495312213897
1728711297.3030384,28494,1728711297,302127190,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6639797687530518,-1.1139423847198486,1.2279324531555176,0.795844554901123,2.3819403648376465,0.1903420835733413,-1.9491641521453855,-0.214962750673294,-0.0229069907218217,0.0909773856401443,0.0541686974465847,0.0262968130409717,0.1402496695518493,0.0237630065530538,-0.5386893153190613,10.61968231201172,-12.085977554321287,6.427859783172607,-0.7006083130836487,0.2685802280902862,-0.0065999547950923
1728711297.32327,28495,1728711297,322283715,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6681119203567505,-1.1143757104873655,1.2295987606048584,0.7969222068786621,2.382552146911621,0.1929843723773956,-1.948809504508972,-0.2145176231861114,-0.0226330645382404,0.0887517482042312,0.054476860910654,0.0277006793767213,0.1387430876493454,0.0216400865465402,-0.41092050075531,10.81062126159668,-11.865599632263184,6.35565185546875,-0.8262772560119629,0.2854946553707123,0.0072677126154303
1728711297.3436048,28496,1728711297,342877152,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.6724856495857239,-1.1148455142974854,1.2312477827072144,0.7979691624641418,2.383148431777954,0.1959449499845504,-1.9484988451004028,-0.2137643247842788,-0.0225988235324621,0.0852934420108795,0.0543399006128311,0.0295496750622987,0.1384349167346954,0.0186611507087945,-0.2425475865602493,10.960578918457031,-12.115760803222656,6.130634784698486,-1.0238749980926514,0.1737416386604309,0.0424384884536266
